hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_guests,total_nights,family,arrival_month_num,season,is_family,has_weekend_stay,has_weekday_stay,estimated_revenue,booking_size,stay_category,lead_time_category
Resort Hotel,0,48,2016,June,27,26,2,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient-Party,120.0,0.0,0.0,Check-Out,2016-06-28,2.0,2,0.0,6.0,Summer,0,1,0,240.0,Couple,Short Stay,Medium Lead Time
Resort Hotel,0,188,2016,June,26,21,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,26.0,,0.0,Transient,76.95,0.0,0.0,Check-Out,2016-06-28,2.0,7,0.0,6.0,Summer,0,1,1,538.65,Couple,Long Stay,Long Lead Time
Resort Hotel,0,0,2016,June,27,27,1,0,2,0.0,0,BB,SWE,Online TA,TA/TO,0.0,0.0,0.0,F,F,0.0,No Deposit,241.0,,0.0,Transient,130.13,1.0,0.0,Check-Out,2016-06-28,2.0,1,0.0,6.0,Summer,0,1,0,130.13,Couple,Short Stay,Last Minute
Resort Hotel,0,7,2016,June,26,25,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,129.0,1.0,1.0,Check-Out,2016-06-28,2.0,3,0.0,6.0,Summer,0,1,1,387.0,Couple,Medium Stay,Last Minute
Resort Hotel,0,25,2016,June,26,25,2,1,2,0.0,0,BB,KOR,Online TA,TA/TO,0.0,0.0,0.0,A,A,2.0,No Deposit,240.0,,0.0,Transient,153.0,1.0,0.0,Check-Out,2016-06-28,2.0,3,0.0,6.0,Summer,0,1,1,459.0,Couple,Medium Stay,Short Lead Time
Resort Hotel,0,173,2016,June,26,21,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,D,E,0.0,No Deposit,241.0,,0.0,Transient,64.24,0.0,2.0,Check-Out,2016-06-28,2.0,7,0.0,6.0,Summer,0,1,1,449.67999999999995,Couple,Long Stay,Long Lead Time
Resort Hotel,0,208,2016,June,26,21,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,85.5,0.0,1.0,Check-Out,2016-06-28,2.0,7,0.0,6.0,Summer,0,1,1,598.5,Couple,Long Stay,Long Lead Time
Resort Hotel,0,170,2016,June,27,29,2,4,2,0.0,0,FB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,26.0,,0.0,Transient,108.2,0.0,0.0,Check-Out,2016-07-05,2.0,6,0.0,6.0,Summer,0,1,1,649.2,Couple,Long Stay,Long Lead Time
Resort Hotel,0,167,2016,June,26,22,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,314.0,,0.0,Transient,68.4,0.0,1.0,Check-Out,2016-06-29,2.0,7,0.0,6.0,Summer,0,1,1,478.80000000000007,Couple,Long Stay,Long Lead Time
Resort Hotel,0,130,2016,June,26,21,2,6,2,0.0,0,BB,NLD,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,133.0,1.0,1.0,Check-Out,2016-06-29,2.0,8,0.0,6.0,Summer,0,1,1,1064.0,Couple,Long Stay,Long Lead Time
Resort Hotel,0,175,2016,June,26,22,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,26.0,,0.0,Transient,78.95,0.0,0.0,Check-Out,2016-06-29,2.0,7,0.0,6.0,Summer,0,1,1,552.65,Couple,Long Stay,Long Lead Time
Resort Hotel,0,136,2016,June,26,19,4,6,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,69.0,,0.0,Transient,68.6,0.0,0.0,Check-Out,2016-06-29,2.0,10,0.0,6.0,Summer,0,1,1,686.0,Couple,Long Stay,Long Lead Time
Resort Hotel,0,33,2016,June,27,27,1,1,2,0.0,0,BB,LTU,Online TA,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,242.0,,0.0,Transient,131.0,0.0,0.0,Check-Out,2016-06-29,2.0,2,0.0,6.0,Summer,0,1,1,262.0,Couple,Short Stay,Medium Lead Time
Resort Hotel,0,19,2016,June,27,28,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,10.0,,0.0,Transient,65.0,1.0,0.0,Check-Out,2016-06-29,1.0,1,0.0,6.0,Summer,0,0,1,65.0,Single,Short Stay,Short Lead Time
Resort Hotel,0,0,2016,June,27,28,0,1,2,2.0,0,BB,CN,Online TA,TA/TO,0.0,0.0,0.0,G,G,0.0,No Deposit,240.0,,0.0,Transient,160.0,1.0,0.0,Check-Out,2016-06-29,4.0,1,1.0,6.0,Summer,1,0,1,160.0,Small Group,Short Stay,Last Minute
Resort Hotel,0,166,2016,June,27,28,1,5,2,0.0,0,BB,ROU,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,2.0,No Deposit,8.0,,0.0,Transient,87.6,1.0,0.0,Check-Out,2016-07-04,2.0,6,0.0,6.0,Summer,0,1,1,525.5999999999999,Couple,Long Stay,Long Lead Time
Resort Hotel,0,165,2016,June,26,19,4,6,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,40.0,,0.0,Contract,77.85,0.0,0.0,Check-Out,2016-06-29,2.0,10,0.0,6.0,Summer,0,1,1,778.5,Couple,Long Stay,Long Lead Time
Resort Hotel,0,208,2016,June,25,15,4,10,2,0.0,0,BB,RUS,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,85.5,0.0,1.0,Check-Out,2016-06-29,2.0,14,0.0,6.0,Summer,0,1,1,1197.0,Couple,Long Stay,Long Lead Time
Resort Hotel,0,168,2016,June,26,22,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,85.5,0.0,1.0,Check-Out,2016-06-29,2.0,7,0.0,6.0,Summer,0,1,1,598.5,Couple,Long Stay,Long Lead Time
Resort Hotel,0,3,2016,June,26,25,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,241.0,,0.0,Transient,106.36,1.0,1.0,Check-Out,2016-06-29,2.0,4,0.0,6.0,Summer,0,1,1,425.44,Couple,Medium Stay,Last Minute
Resort Hotel,0,167,2016,June,26,19,4,6,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,6.0,,0.0,Transient,70.4,0.0,0.0,Check-Out,2016-06-29,2.0,10,0.0,6.0,Summer,0,1,1,704.0,Couple,Long Stay,Long Lead Time
Resort Hotel,0,1,2016,June,27,28,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,146.0,,0.0,Transient,57.0,1.0,0.0,Check-Out,2016-06-29,1.0,1,0.0,6.0,Summer,0,0,1,57.0,Single,Short Stay,Last Minute
Resort Hotel,0,0,2016,June,27,29,0,0,2,0.0,0,BB,PRT,Direct,Direct,1.0,0.0,0.0,A,I,0.0,No Deposit,0.0,178.0,0.0,Transient,0.0,0.0,0.0,Check-Out,2016-06-29,2.0,0,0.0,6.0,Summer,0,0,0,0.0,Couple,Short Stay,Last Minute
Resort Hotel,0,203,2016,June,26,23,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,143.0,,0.0,Transient,51.85,0.0,2.0,Check-Out,2016-06-30,2.0,7,0.0,6.0,Summer,0,1,1,362.95,Couple,Long Stay,Long Lead Time
Resort Hotel,0,104,2016,June,26,23,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,243.0,,0.0,Contract,83.85,0.0,0.0,Check-Out,2016-06-30,2.0,7,0.0,6.0,Summer,0,1,1,586.9499999999999,Couple,Long Stay,Long Lead Time
Resort Hotel,0,157,2016,June,26,23,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,D,0.0,No Deposit,243.0,,0.0,Contract,51.85,0.0,1.0,Check-Out,2016-06-30,2.0,7,0.0,6.0,Summer,0,1,1,362.95,Couple,Long Stay,Long Lead Time
Resort Hotel,0,160,2016,June,25,16,4,10,2,0.0,0,HB,IRL,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,6.0,,0.0,Transient,93.8,0.0,0.0,Check-Out,2016-06-30,2.0,14,0.0,6.0,Summer,0,1,1,1313.2,Couple,Long Stay,Long Lead Time
Resort Hotel,0,157,2016,June,26,23,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,243.0,,0.0,Contract,53.85,0.0,1.0,Check-Out,2016-06-30,2.0,7,0.0,6.0,Summer,0,1,1,376.95,Couple,Long Stay,Long Lead Time
Resort Hotel,0,157,2016,June,26,23,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,E,1.0,No Deposit,243.0,,0.0,Contract,64.9,0.0,1.0,Check-Out,2016-06-30,2.0,7,0.0,6.0,Summer,0,1,1,454.30000000000007,Couple,Long Stay,Long Lead Time
Resort Hotel,0,157,2016,June,26,23,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,1.0,No Deposit,243.0,,0.0,Contract,64.9,0.0,1.0,Check-Out,2016-06-30,2.0,7,0.0,6.0,Summer,0,1,1,454.30000000000007,Couple,Long Stay,Long Lead Time
Resort Hotel,0,157,2016,June,26,23,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,243.0,,0.0,Contract,51.85,0.0,1.0,Check-Out,2016-06-30,2.0,7,0.0,6.0,Summer,0,1,1,362.95,Couple,Long Stay,Long Lead Time
Resort Hotel,0,157,2016,June,26,23,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,A,0.0,No Deposit,243.0,,0.0,Contract,64.9,0.0,1.0,Check-Out,2016-06-30,2.0,7,0.0,6.0,Summer,0,1,1,454.30000000000007,Couple,Long Stay,Long Lead Time
Resort Hotel,0,157,2016,June,26,23,2,5,1,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,243.0,,0.0,Contract,45.9,0.0,1.0,Check-Out,2016-06-30,1.0,7,0.0,6.0,Summer,0,1,1,321.3,Single,Long Stay,Long Lead Time
Resort Hotel,0,157,2016,June,26,23,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,1.0,No Deposit,243.0,,0.0,Contract,62.9,0.0,1.0,Check-Out,2016-06-30,2.0,7,0.0,6.0,Summer,0,1,1,440.3,Couple,Long Stay,Long Lead Time
Resort Hotel,0,157,2016,June,26,23,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,E,1.0,No Deposit,243.0,,0.0,Contract,53.85,0.0,1.0,Check-Out,2016-06-30,2.0,7,0.0,6.0,Summer,0,1,1,376.95,Couple,Long Stay,Long Lead Time
Resort Hotel,0,332,2016,June,25,16,4,10,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,40.0,,0.0,Contract,106.5,0.0,0.0,Check-Out,2016-06-30,2.0,14,0.0,6.0,Summer,0,1,1,1491.0,Couple,Long Stay,Long Lead Time
Resort Hotel,0,225,2016,June,26,23,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,40.0,,0.0,Transient,79.84,0.0,0.0,Check-Out,2016-06-30,2.0,7,0.0,6.0,Summer,0,1,1,558.88,Couple,Long Stay,Long Lead Time
Resort Hotel,0,164,2016,June,25,16,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,40.0,,0.0,Contract,53.85,0.0,0.0,Check-Out,2016-06-30,2.0,14,0.0,6.0,Summer,0,1,1,753.9,Couple,Long Stay,Long Lead Time
Resort Hotel,0,159,2016,June,27,26,2,2,2,0.0,0,BB,GBR,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,250.0,,0.0,Transient,99.85,1.0,0.0,Check-Out,2016-06-30,2.0,4,0.0,6.0,Summer,0,1,1,399.4,Couple,Medium Stay,Long Lead Time
Resort Hotel,0,157,2016,June,26,23,2,5,3,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,C,1.0,No Deposit,243.0,,0.0,Contract,81.85,0.0,1.0,Check-Out,2016-06-30,3.0,7,0.0,6.0,Summer,0,1,1,572.9499999999999,Small Group,Long Stay,Long Lead Time
Resort Hotel,0,215,2016,June,26,19,4,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,40.0,,0.0,Transient,64.9,0.0,0.0,Check-Out,2016-06-30,2.0,11,0.0,6.0,Summer,0,1,1,713.9000000000001,Couple,Long Stay,Long Lead Time
Resort Hotel,0,170,2016,June,26,24,2,4,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,E,0.0,No Deposit,156.0,,0.0,Transient-Party,91.8,0.0,0.0,Check-Out,2016-06-30,2.0,6,0.0,6.0,Summer,0,1,1,550.8,Couple,Long Stay,Long Lead Time
Resort Hotel,0,170,2016,June,26,24,2,4,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,E,0.0,No Deposit,156.0,,0.0,Transient-Party,91.8,0.0,1.0,Check-Out,2016-06-30,2.0,6,0.0,6.0,Summer,0,1,1,550.8,Couple,Long Stay,Long Lead Time
Resort Hotel,0,17,2016,June,27,30,0,0,2,2.0,0,BB,BEL,Online TA,TA/TO,0.0,0.0,0.0,G,G,0.0,No Deposit,240.0,,0.0,Transient-Party,0.0,0.0,0.0,Check-Out,2016-06-30,4.0,0,1.0,6.0,Summer,1,0,0,0.0,Small Group,Short Stay,Short Lead Time
Resort Hotel,0,222,2016,June,26,23,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,314.0,,0.0,Transient,57.6,0.0,1.0,Check-Out,2016-06-30,2.0,7,0.0,6.0,Summer,0,1,1,403.2,Couple,Long Stay,Long Lead Time
Resort Hotel,0,209,2016,June,26,23,2,5,2,0.0,0,FB,POL,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,E,0.0,No Deposit,315.0,,0.0,Transient,116.9,0.0,0.0,Check-Out,2016-06-30,2.0,7,0.0,6.0,Summer,0,1,1,818.3000000000001,Couple,Long Stay,Long Lead Time
Resort Hotel,0,163,2016,June,27,26,2,2,2,1.0,0,BB,PRT,Direct,Direct,0.0,0.0,0.0,A,C,0.0,No Deposit,250.0,,0.0,Transient,100.85,0.0,1.0,Check-Out,2016-06-30,3.0,4,1.0,6.0,Summer,1,1,1,403.4,Small Group,Medium Stay,Long Lead Time
Resort Hotel,0,222,2016,June,26,23,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,314.0,,0.0,Transient,59.6,0.0,1.0,Check-Out,2016-06-30,2.0,7,0.0,6.0,Summer,0,1,1,417.2,Couple,Long Stay,Long Lead Time
Resort Hotel,0,164,2016,June,27,26,2,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,171.0,,0.0,Transient-Party,68.4,0.0,1.0,Check-Out,2016-06-30,2.0,4,0.0,6.0,Summer,0,1,1,273.6,Couple,Medium Stay,Long Lead Time
Resort Hotel,0,0,2016,June,27,27,1,2,2,0.0,0,BB,ESP,Direct,Direct,0.0,0.0,0.0,A,A,1.0,No Deposit,0.0,,0.0,Transient,140.0,1.0,0.0,Check-Out,2016-06-30,2.0,3,0.0,6.0,Summer,0,1,1,420.0,Couple,Medium Stay,Last Minute
Resort Hotel,0,255,2016,June,26,20,3,8,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,E,E,1.0,No Deposit,156.0,,0.0,Transient,76.95,0.0,0.0,Check-Out,2016-07-01,2.0,11,0.0,6.0,Summer,0,1,1,846.45,Couple,Long Stay,Long Lead Time
Resort Hotel,0,2,2016,June,26,25,2,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,131.0,0.0,1.0,Check-Out,2016-07-01,2.0,6,0.0,6.0,Summer,0,1,1,786.0,Couple,Long Stay,Last Minute
Resort Hotel,0,220,2016,June,26,24,2,5,2,0.0,1,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,314.0,,0.0,Transient,79.2,0.0,1.0,Check-Out,2016-07-01,3.0,7,1.0,6.0,Summer,1,1,1,554.4,Small Group,Long Stay,Long Lead Time
Resort Hotel,0,6,2016,June,27,29,0,2,1,0.0,0,BB,DEU,Direct,Direct,0.0,0.0,0.0,A,A,0.0,No Deposit,250.0,,0.0,Transient,120.0,1.0,0.0,Check-Out,2016-07-01,1.0,2,0.0,6.0,Summer,0,0,1,240.0,Single,Short Stay,Last Minute
Resort Hotel,0,194,2016,June,25,14,4,13,2,0.0,0,BB,GBR,Direct,Direct,0.0,0.0,0.0,E,E,0.0,No Deposit,0.0,,0.0,Transient,93.0,0.0,2.0,Check-Out,2016-07-01,2.0,17,0.0,6.0,Summer,0,1,1,1581.0,Couple,Long Stay,Long Lead Time
Resort Hotel,0,277,2016,September,37,5,5,10,2,0.0,0,BB,GBR,Direct,Direct,0.0,0.0,1.0,E,E,0.0,No Deposit,0.0,,0.0,Transient,95.0,0.0,2.0,Check-Out,2016-09-20,2.0,15,0.0,9.0,Autumn,0,1,1,1425.0,Couple,Long Stay,Long Lead Time
Resort Hotel,0,272,2016,June,26,21,2,8,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,40.0,,0.0,Transient,85.3,0.0,0.0,Check-Out,2016-07-01,2.0,10,0.0,6.0,Summer,0,1,1,853.0,Couple,Long Stay,Long Lead Time
Resort Hotel,0,21,2016,June,27,30,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,104.0,,0.0,Transient,79.0,0.0,0.0,Check-Out,2016-07-01,1.0,1,0.0,6.0,Summer,0,0,1,79.0,Single,Short Stay,Short Lead Time
Resort Hotel,0,22,2017,June,26,29,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,1.0,0.0,1.0,A,C,0.0,No Deposit,104.0,,0.0,Transient,107.95,0.0,0.0,Check-Out,2017-06-30,1.0,1,0.0,6.0,Summer,0,0,1,107.95,Single,Short Stay,Short Lead Time
Resort Hotel,0,139,2016,June,27,28,0,3,3,0.0,0,BB,ITA,Direct,Direct,0.0,0.0,0.0,E,F,1.0,No Deposit,250.0,,0.0,Transient,159.9,1.0,0.0,Check-Out,2016-07-01,3.0,3,0.0,6.0,Summer,0,0,1,479.70000000000005,Small Group,Medium Stay,Long Lead Time
Resort Hotel,0,117,2016,June,26,25,2,4,2,0.0,0,BB,POL,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,121.0,0.0,1.0,Check-Out,2016-07-01,2.0,6,0.0,6.0,Summer,0,1,1,726.0,Couple,Long Stay,Long Lead Time
Resort Hotel,0,182,2016,June,26,25,2,4,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,2.0,No Deposit,6.0,,0.0,Transient,76.8,1.0,0.0,Check-Out,2016-07-01,2.0,6,0.0,6.0,Summer,0,1,1,460.79999999999995,Couple,Long Stay,Long Lead Time
Resort Hotel,0,104,2016,June,27,29,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,240.0,,0.0,Transient,140.0,0.0,1.0,Check-Out,2016-07-01,2.0,2,0.0,6.0,Summer,0,0,1,280.0,Couple,Short Stay,Long Lead Time
Resort Hotel,0,167,2016,June,26,19,4,8,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,156.0,,0.0,Transient,66.98,0.0,1.0,Check-Out,2016-07-01,2.0,12,0.0,6.0,Summer,0,1,1,803.76,Couple,Long Stay,Long Lead Time
Resort Hotel,0,11,2016,June,27,27,1,3,2,0.0,0,BB,PRT,Direct,Direct,0.0,0.0,0.0,G,G,0.0,No Deposit,250.0,,0.0,Transient,189.0,0.0,1.0,Check-Out,2016-07-01,2.0,4,0.0,6.0,Summer,0,1,1,756.0,Couple,Medium Stay,Short Lead Time
Resort Hotel,0,0,2016,June,27,30,0,1,2,0.0,0,BB,PRT,Direct,Direct,0.0,0.0,0.0,E,E,0.0,No Deposit,250.0,,0.0,Transient,149.0,0.0,0.0,Check-Out,2016-07-01,2.0,1,0.0,6.0,Summer,0,0,1,149.0,Couple,Short Stay,Last Minute
Resort Hotel,0,191,2016,June,27,28,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0.0,0.0,0.0,E,F,0.0,No Deposit,240.0,,0.0,Transient,111.0,1.0,1.0,Check-Out,2016-07-01,2.0,3,0.0,6.0,Summer,0,0,1,333.0,Couple,Medium Stay,Long Lead Time
Resort Hotel,0,3,2016,June,27,30,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,1.0,No Deposit,146.0,,0.0,Transient,65.0,1.0,0.0,Check-Out,2016-07-01,1.0,1,0.0,6.0,Summer,0,0,1,65.0,Single,Short Stay,Last Minute
Resort Hotel,0,9,2016,June,26,25,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,240.0,,0.0,Transient,131.0,0.0,1.0,Check-Out,2016-07-02,2.0,7,0.0,6.0,Summer,0,1,1,917.0,Couple,Long Stay,Short Lead Time
Resort Hotel,0,219,2016,June,27,26,2,4,2,2.0,0,BB,BEL,Online TA,TA/TO,0.0,0.0,0.0,G,G,1.0,No Deposit,240.0,,0.0,Transient,148.17,0.0,0.0,Check-Out,2016-07-02,4.0,6,1.0,6.0,Summer,1,1,1,889.02,Small Group,Long Stay,Long Lead Time
Resort Hotel,0,163,2016,June,25,18,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,143.0,,0.0,Transient,59.8,0.0,1.0,Check-Out,2016-07-02,2.0,14,0.0,6.0,Summer,0,1,1,837.1999999999999,Couple,Long Stay,Long Lead Time
Resort Hotel,0,163,2016,June,25,18,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,143.0,,0.0,Transient,59.8,0.0,0.0,Check-Out,2016-07-02,2.0,14,0.0,6.0,Summer,0,1,1,837.1999999999999,Couple,Long Stay,Long Lead Time
Resort Hotel,0,164,2016,June,27,30,0,2,3,0.0,0,HB,BRA,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,241.0,,0.0,Transient,166.45,1.0,2.0,Check-Out,2016-07-02,3.0,2,0.0,6.0,Summer,0,0,1,332.9,Small Group,Short Stay,Long Lead Time
Resort Hotel,0,174,2016,June,26,21,2,9,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,D,1.0,No Deposit,143.0,,0.0,Transient,70.0,0.0,1.0,Check-Out,2016-07-02,2.0,11,0.0,6.0,Summer,0,1,1,770.0,Couple,Long Stay,Long Lead Time
Resort Hotel,0,163,2016,June,27,27,1,4,2,2.0,1,Undefined,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,C,C,0.0,No Deposit,196.0,,0.0,Transient,150.69,1.0,1.0,Check-Out,2016-07-02,5.0,5,1.0,6.0,Summer,1,1,1,753.45,Large Group,Medium Stay,Long Lead Time
Resort Hotel,0,164,2016,June,25,18,4,10,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,0.0,No Deposit,2.0,,0.0,Contract,59.8,0.0,0.0,Check-Out,2016-07-02,2.0,14,0.0,6.0,Summer,0,1,1,837.1999999999999,Couple,Long Stay,Long Lead Time
Resort Hotel,0,3,2016,June,27,30,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,156.0,1.0,1.0,Check-Out,2016-07-02,2.0,2,0.0,6.0,Summer,0,0,1,312.0,Couple,Short Stay,Last Minute
Resort Hotel,0,4,2016,July,27,1,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0.0,0.0,0.0,D,D,0.0,No Deposit,240.0,,0.0,Transient,151.0,1.0,1.0,Check-Out,2016-07-02,2.0,1,0.0,7.0,Summer,0,0,1,151.0,Couple,Short Stay,Last Minute
Resort Hotel,0,233,2016,June,26,25,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,240.0,,0.0,Transient,100.29,0.0,2.0,Check-Out,2016-07-02,2.0,7,0.0,6.0,Summer,0,1,1,702.0300000000001,Couple,Long Stay,Long Lead Time
Resort Hotel,0,233,2016,June,26,25,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0.0,0.0,0.0,E,E,0.0,No Deposit,240.0,,0.0,Transient,114.29,1.0,2.0,Check-Out,2016-07-02,2.0,7,0.0,6.0,Summer,0,1,1,800.0300000000001,Couple,Long Stay,Long Lead Time
Resort Hotel,0,3,2016,June,25,18,4,10,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,C,0.0,No Deposit,40.0,,0.0,Contract,94.0,0.0,0.0,Check-Out,2016-07-02,2.0,14,0.0,6.0,Summer,0,1,1,1316.0,Couple,Long Stay,Last Minute
Resort Hotel,0,248,2016,June,25,18,4,10,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0.0,0.0,0.0,A,A,3.0,No Deposit,143.0,,0.0,Transient,81.9,0.0,1.0,Check-Out,2016-07-02,2.0,14,0.0,6.0,Summer,0,1,1,1146.6000000000001,Couple,Long Stay,Long Lead Time
Resort Hotel,0,166,2016,June,26,25,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0.0,0.0,0.0,D,E,1.0,No Deposit,156.0,,0.0,Transient,86.17,0.0,2.0,Check-Out,2016-07-02,2.0,7,0.0,6.0,Summer,0,1,1,603.19,Couple,Long Stay,Long Lead Time
